Season,Round,Race,Date,Circuit,Country,DriverId,Lap,Stop Number,Time of Day,Duration
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,russell,28,1,15:46:37,29.455
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,perez,28,1,15:46:50,28.060
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,piastri,29,1,15:48:05,28.655
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,sargeant,29,1,15:48:37,28.847
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,gasly,31,1,15:51:30,28.458
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,stroll,31,1,15:51:39,28.561
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,albon,32,1,15:53:10,29.634
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,leclerc,32,2,15:53:11,28.805
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,bottas,32,1,15:53:38,29.662
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,tsunoda,32,2,15:53:48,28.603
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,de_vries,32,2,15:53:55,28.413
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,hulkenberg,32,2,15:54:11,30.003
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,max_verstappen,33,1,15:54:29,29.056
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,norris,33,1,15:54:43,28.438
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,hamilton,33,1,15:54:58,29.169
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,alonso,33,1,15:55:09,28.679
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,zhou,33,2,15:56:08,28.709
2023,10,British Grand Prix,2023-07-09,Silverstone Circuit,UK,zhou,36,3,16:02:39,34.374
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,albon,8,1,15:14:47,22.076
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,stroll,9,1,15:16:10,21.910
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,tsunoda,9,1,15:16:10,26.170
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,bottas,9,1,15:16:11,22.114
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,zhou,10,1,15:17:40,29.211
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,sargeant,13,1,15:21:59,24.001
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,kevin_magnussen,14,1,15:23:24,22.753
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,sainz,15,1,15:24:37,21.402
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,hamilton,16,1,15:25:56,21.974
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,hulkenberg,16,1,15:26:11,22.922
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,norris,17,1,15:27:16,21.541
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,leclerc,17,1,15:27:23,28.404
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,piastri,18,1,15:28:39,21.171
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,ricciardo,18,1,15:29:10,21.958
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,alonso,20,1,15:31:46,22.916
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,max_verstappen,23,1,15:35:32,21.407
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,perez,24,1,15:37:20,21.862
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,russell,28,1,15:43:20,21.886
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,ricciardo,29,2,15:45:13,22.203
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,albon,31,2,15:47:54,21.762
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,stroll,34,2,15:52:02,22.403
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,sargeant,34,2,15:52:24,22.197
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,hulkenberg,38,2,15:57:58,21.955
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,zhou,38,2,15:58:02,22.853
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,bottas,40,2,16:00:39,23.242
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,kevin_magnussen,41,2,16:02:32,22.152
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,piastri,42,2,16:02:48,22.030
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,perez,42,2,16:02:51,20.880
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,leclerc,43,2,16:04:31,21.452
2023,11,Hungarian Grand Prix,2023-07-23,Hungaroring,Hungary,alonso,43,2,16:04:39,24.152
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,norris,5,1,15:13:27,25.012
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,kevin_magnussen,5,1,15:13:30,23.638
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,ricciardo,5,1,15:13:31,22.843
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,ocon,6,1,15:15:23,23.085
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,bottas,6,1,15:15:24,23.362
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,albon,7,1,15:17:14,25.015
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,sainz,7,1,15:17:20,23.303
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,zhou,7,1,15:17:21,24.449
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,sargeant,8,1,15:19:14,23.570
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,tsunoda,9,1,15:20:59,22.610
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,alonso,10,1,15:22:48,23.085
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,hamilton,12,1,15:26:27,23.090
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,hulkenberg,12,1,15:26:56,24.571
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,perez,13,1,15:28:09,23.684
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,leclerc,13,1,15:28:16,23.224
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,max_verstappen,14,1,15:30:04,22.887
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,norris,17,2,15:36:37,23.744
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,stroll,20,1,15:42:12,25.397
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,russell,22,1,15:46:00,23.837
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,ricciardo,22,2,15:46:18,23.290
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,gasly,23,1,15:48:00,25.664
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,albon,23,2,15:48:02,23.596
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,tsunoda,24,2,15:49:52,22.737
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,bottas,24,2,15:50:02,23.786
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,hulkenberg,24,2,15:50:04,25.238
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,sargeant,24,2,15:50:09,23.938
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,ocon,25,2,15:51:50,23.339
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,kevin_magnussen,25,2,15:51:55,23.572
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,zhou,25,2,15:52:01,24.045
2023,12,Belgian Grand Prix,2023-07-30,Circuit de Spa-Francorchamps,Belgium,hamilton,27,2,15:55:00,23.023
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,perez,1,1,15:04:43,22.666
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,leclerc,1,1,15:04:46,32.686
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,gasly,1,1,15:04:47,28.469
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,zhou,1,1,15:04:49,23.088
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,tsunoda,1,1,15:04:50,32.321
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,lawson,1,1,15:04:53,42.641
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,kevin_magnussen,1,1,15:04:55,31.341
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,max_verstappen,2,1,15:06:25,20.379
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,alonso,2,1,15:06:26,20.647
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,sainz,2,1,15:06:31,20.973
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,ocon,2,1,15:06:39,22.534
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,norris,3,1,15:08:18,20.170
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,hamilton,3,1,15:08:35,20.266
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,russell,4,1,15:10:00,21.201
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,stroll,4,1,15:10:16,20.036
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,kevin_magnussen,9,2,15:16:59,20.137
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,hamilton,9,2,15:17:26,19.970
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,stroll,9,2,15:17:44,20.208
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,zhou,10,2,15:18:09,20.231
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,alonso,10,2,15:18:10,20.109
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,sainz,10,2,15:18:16,19.511
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,tsunoda,10,2,15:18:24,18.904
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,ocon,10,2,15:18:26,19.795
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,norris,10,2,15:18:33,20.395
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,lawson,10,2,15:18:37,30.836
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,russell,10,2,15:18:55,20.148
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,max_verstappen,11,2,15:19:24,19.289
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,gasly,11,2,15:19:34,19.518
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,leclerc,11,2,15:19:46,27.202
2023,13,Dutch Grand Prix,2023-08-27,Circuit Park Zandvoort,Netherlands,perez,12,2,15:20:46,19.460
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,gasly,10,1,15:38:07,27.376
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,zhou,11,1,15:39:33,24.396
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,kevin_magnussen,12,1,15:41:12,24.660
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,lawson,13,1,15:42:27,24.212
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,hulkenberg,14,1,15:43:56,26.095
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,sargeant,14,1,15:43:57,24.779
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,albon,15,1,15:45:13,24.538
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,sainz,19,1,15:50:52,25.183
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,russell,19,1,15:50:56,24.215
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,max_verstappen,20,1,15:52:13,24.228
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,leclerc,20,1,15:52:19,23.931
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,stroll,20,1,15:52:50,25.667
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,perez,21,1,15:53:46,23.819
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,alonso,21,1,15:54:03,24.798
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,norris,22,1,15:55:26,23.727
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,piastri,23,1,15:56:53,24.133
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,ocon,24,1,15:58:45,24.249
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,bottas,25,1,16:00:06,24.658
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,hamilton,27,1,16:02:46,24.255
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,gasly,31,2,16:09:08,24.686
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,lawson,33,2,16:11:56,24.281
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,zhou,33,2,16:11:58,25.959
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,kevin_magnussen,33,2,16:12:15,24.765
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,hulkenberg,39,2,16:20:52,24.328
2023,14,Italian Grand Prix,2023-09-03,Autodromo Nazionale di Monza,Italy,piastri,41,2,16:23:21,31.799
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,zhou,2,1,20:07:21,30.032
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,sargeant,19,1,20:36:42,1:03.543
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,sainz,20,1,20:37:19,29.499
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,leclerc,20,1,20:37:28,32.888
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,russell,20,1,20:37:29,29.976
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,norris,20,1,20:37:31,29.485
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,hamilton,20,1,20:37:33,32.631
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,alonso,20,1,20:37:39,30.670
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,ocon,20,1,20:37:43,29.755
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,kevin_magnussen,20,1,20:37:50,31.475
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,hulkenberg,20,1,20:37:53,35.497
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,gasly,20,1,20:37:54,31.802
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,lawson,20,1,20:37:55,32.348
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,piastri,20,1,20:37:58,29.369
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,albon,20,1,20:37:59,30.138
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,zhou,20,2,20:38:30,30.637
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,perez,39,1,21:11:53,28.977
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,max_verstappen,40,1,21:13:21,29.698
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,bottas,40,1,21:13:47,30.487
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,albon,43,2,21:18:51,29.787
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,kevin_magnussen,43,2,21:19:04,33.078
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,sargeant,43,2,21:19:17,31.018
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,russell,44,2,21:20:21,30.039
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,hamilton,44,2,21:20:24,33.581
2023,15,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Singapore,alonso,44,2,21:20:59,52.708
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,albon,1,1,14:06:29,50.143
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,zhou,1,1,14:06:34,41.041
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,ocon,1,1,14:06:45,27.056
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,bottas,1,1,14:06:58,55.802
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,perez,2,1,14:08:56,32.450
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,sargeant,2,1,14:09:11,32.715
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,sargeant,5,2,14:16:24,43.868
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,bottas,6,2,14:18:28,53.512
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,hulkenberg,8,1,14:21:18,23.520
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,tsunoda,9,1,14:22:56,22.944
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,lawson,10,1,14:24:35,23.136
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,zhou,10,2,14:24:44,24.091
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,alonso,11,1,14:26:10,24.086
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,perez,12,2,14:28:22,41.499
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,kevin_magnussen,12,1,14:28:23,23.816
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,piastri,13,1,14:29:24,24.455
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,albon,13,2,14:29:58,52.165
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,stroll,14,1,14:31:37,23.441
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,perez,13,3,14:31:50,41:25.913
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,max_verstappen,16,1,14:34:31,24.382
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,hamilton,16,1,14:34:49,24.841
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,norris,17,1,14:36:20,23.523
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,leclerc,17,1,14:36:23,23.197
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,sainz,18,1,14:38:04,23.075
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,gasly,18,1,14:38:20,24.488
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,hulkenberg,21,2,14:43:39,23.660
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,sargeant,21,3,14:44:16,35.182
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,russell,24,1,14:48:05,24.034
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,alonso,25,2,14:50:07,24.294
2023,16,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Japan,lawson,25,2,14:50:20,23.671
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,russell,1,1,20:05:46,39.686
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,bottas,3,1,20:10:22,29.977
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,kevin_magnussen,3,1,20:10:26,28.743
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,stroll,3,1,20:10:27,28.886
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,lawson,3,1,20:10:28,29.330
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,tsunoda,9,1,20:20:28,27.781
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,ocon,10,1,20:21:53,28.961
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,alonso,11,1,20:23:19,28.373
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,gasly,11,1,20:23:25,28.429
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,piastri,12,1,20:24:45,28.875
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,leclerc,12,1,20:24:49,28.228
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,norris,13,1,20:26:21,28.134
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,hulkenberg,13,1,20:26:32,39.879
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,sargeant,13,1,20:26:35,29.436
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,russell,14,2,20:27:57,28.542
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,max_verstappen,17,1,20:32:05,28.233
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,perez,17,1,20:32:32,27.808
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,albon,18,1,20:33:58,29.253
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,zhou,18,1,20:34:06,28.984
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,bottas,21,2,20:38:42,29.387
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,stroll,21,2,20:38:45,28.156
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,kevin_magnussen,21,2,20:38:52,28.948
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,lawson,21,2,20:38:54,28.665
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,tsunoda,22,2,20:40:25,27.596
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,piastri,25,2,20:44:26,27.868
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,leclerc,25,2,20:44:40,27.873
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,ocon,25,2,20:44:42,28.969
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,alonso,26,2,20:46:01,28.432
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,gasly,26,2,20:46:12,30.192
2023,17,Qatar Grand Prix,2023-10-08,Losail International Circuit,Qatar,sargeant,26,2,20:46:27,29.373
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,zhou,9,1,14:19:22,25.636
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,albon,10,1,14:21:07,24.563
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,bottas,10,1,14:21:09,24.783
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,kevin_magnussen,10,1,14:21:11,25.067
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,sargeant,11,1,14:22:55,24.990
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,max_verstappen,16,1,14:31:06,23.756
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,norris,17,1,14:32:42,24.155
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,sainz,17,1,14:32:54,23.668
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,perez,17,1,14:32:58,24.245
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,tsunoda,17,1,14:33:06,24.354
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,gasly,18,1,14:34:46,23.900
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,alonso,19,1,14:36:41,25.055
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,hulkenberg,19,1,14:36:48,26.573
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,hamilton,20,1,14:37:53,24.916
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,stroll,20,1,14:38:28,24.457
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,russell,21,1,14:39:49,24.357
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,ricciardo,22,1,14:41:51,24.364
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,leclerc,23,1,14:43:10,23.963
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,zhou,27,2,14:50:48,24.717
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,bottas,28,2,14:52:29,25.020
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,albon,29,2,14:54:08,24.354
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,kevin_magnussen,29,2,14:54:24,24.745
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,sargeant,32,2,14:59:24,25.547
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,norris,34,2,15:01:53,23.361
2023,18,United States Grand Prix,2023-10-22,Circuit of the Americas,USA,tsunoda,34,2,15:02:26,24.125
